Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
30.2913044E-3	389.7240267E-3	286.1616289E-3	12.5000000E+0
30.5232860E-3	369.5154556E-3	288.3036562E-3	12.6000004E+0
30.6664139E-3	404.6543486E-3	289.6252436E-3	12.6999998E+0
30.9267045E-3	396.8066869E-3	292.0286659E-3	12.8000002E+0
31.1002752E-3	410.2541581E-3	293.6313498E-3	12.9000006E+0
31.2846345E-3	411.7402070E-3	295.3336515E-3	13.0000000E+0
31.4694334E-3	448.6129089E-3	297.0400128E-3	13.1000004E+0
31.6566959E-3	438.8181258E-3	298.7691223E-3	13.1999998E+0
31.8475311E-3	413.2354789E-3	300.5312193E-3	13.3000002E+0
32.0500933E-3	403.7754924E-3	302.4016001E-3	13.4000006E+0
32.2032800E-3	394.4281999E-3	303.8160668E-3	13.5000000E+0
32.4326842E-3	404.4531839E-3	305.9342952E-3	13.6000004E+0
32.6154111E-3	415.4258105E-3	307.6215242E-3	13.6999998E+0
32.7978531E-3	421.3711665E-3	309.3061224E-3	13.8000002E+0
33.0017091E-3	441.8872260E-3	311.1884499E-3	13.9000006E+0
33.1772883E-3	434.6013979E-3	312.8096792E-3	14.0000000E+0
33.3784804E-3	408.5387109E-3	314.6674087E-3	14.1000004E+0
33.5819115E-3	375.6613675E-3	316.5458126E-3	14.1999998E+0
33.8000326E-3	400.4597362E-3	318.5598582E-3	14.3000002E+0
33.9426123E-3	384.7950120E-3	319.8763835E-3	14.4000006E+0
34.1146037E-3	402.0368399E-3	321.4644849E-3	14.5000000E+0
34.3416207E-3	410.3438874E-3	323.5606717E-3	14.6000004E+0
34.5287057E-3	390.8144778E-3	325.2881409E-3	14.6999998E+0
34.7331824E-3	405.2635994E-3	327.1761993E-3	14.8000002E+0
34.8950717E-3	406.4993710E-3	328.6710224E-3	14.9000006E+0
35.1034014E-3	418.9940362E-3	330.5946579E-3	15.0000000E+0
35.3291761E-3	401.7745851E-3	332.6793726E-3	15.1000004E+0
35.5630645E-3	395.4010926E-3	334.8390069E-3	15.1999998E+0
35.6834468E-3	413.3358962E-3	335.9505711E-3	15.3000002E+0
35.8908146E-3	415.3045948E-3	337.8653239E-3	15.4000006E+0
36.1009638E-3	455.5522138E-3	339.8057600E-3	15.5000000E+0
36.2846393E-3	488.3107166E-3	341.5017478E-3	15.6000004E+0
36.4940181E-3	510.3955336E-3	343.4350706E-3	15.6999998E+0
36.6511590E-3	532.8141671E-3	344.8860479E-3	15.8000002E+0
36.8801754E-3	519.4542121E-3	347.0006965E-3	15.9000006E+0
37.0394302E-3	523.2142298E-3	348.4711929E-3	16.0000000E+0
37.2741108E-3	508.1151840E-3	350.6381418E-3	16.1000004E+0
