Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
NaN	NaN	NaN	0.0000000E+0
NaN	NaN	NaN	100.0000015E-3
8.2878489E-3	347.1036944E-3	82.9902943E-3	200.0000030E-3
8.3361439E-3	347.0384142E-3	83.4362316E-3	300.0000119E-3
8.3772844E-3	365.8804449E-3	83.8161068E-3	400.0000060E-3
8.5334314E-3	373.3126338E-3	85.2579074E-3	500.0000000E-3
8.6691900E-3	373.9040780E-3	86.5114496E-3	600.0000238E-3
8.8094122E-3	381.5952461E-3	87.8062067E-3	699.9999881E-3
9.0161403E-3	354.5579904E-3	89.7150532E-3	800.0000119E-3
9.1372807E-3	363.7385346E-3	90.8336172E-3	900.0000358E-3
9.3194641E-3	367.1622392E-3	92.5158272E-3	1.0000000E+0
9.4981520E-3	340.6487967E-3	94.1657614E-3	1.1000000E+0
9.6830112E-3	329.8251170E-3	95.8726798E-3	1.2000000E+0
9.8405783E-3	339.4554266E-3	97.3275929E-3	1.3000001E+0
10.0087234E-3	366.0681463E-3	98.8801791E-3	1.4000000E+0
10.1656251E-3	364.2973214E-3	100.3289487E-3	1.5000000E+0
10.3384791E-3	361.6118981E-3	101.9250145E-3	1.6000000E+0
10.5121252E-3	365.5676332E-3	103.5283948E-3	1.7000000E+0
10.6793406E-3	354.8491680E-3	105.0723975E-3	1.8000001E+0
10.8531526E-3	360.5989613E-3	106.6773098E-3	1.9000000E+0
11.0459296E-3	394.6797306E-3	108.4573372E-3	2.0000000E+0
11.2001376E-3	385.7960382E-3	109.8812333E-3	2.1000001E+0
11.3877767E-3	365.5320717E-3	111.6138195E-3	2.2000000E+0
11.5348613E-3	367.9262812E-3	112.9719417E-3	2.3000000E+0
11.7347973E-3	365.7641038E-3	114.8180732E-3	2.4000001E+0
11.8909901E-3	369.9433650E-3	116.2602968E-3	2.5000000E+0
12.0835073E-3	374.5020320E-3	118.0379256E-3	2.6000001E+0
12.2596573E-3	371.0348736E-3	119.6644255E-3	2.7000000E+0
12.4112943E-3	370.8666758E-3	121.0645830E-3	2.8000000E+0
12.6098634E-3	400.6080280E-3	122.8980920E-3	2.9000001E+0
12.7944422E-3	400.9975698E-3	124.6024209E-3	3.0000000E+0
12.9457301E-3	369.3024524E-3	125.9993543E-3	3.1000001E+0
13.1388232E-3	364.2354214E-3	127.7823014E-3	3.2000000E+0
13.2921262E-3	355.4604667E-3	129.1978410E-3	3.3000000E+0
13.4430118E-3	361.5108308E-3	130.5910604E-3	3.4000001E+0
13.6513650E-3	373.0532934E-3	132.5149125E-3	3.5000000E+0
13.8028708E-3	349.3989811E-3	133.9138577E-3	3.6000001E+0
13.9923305E-3	343.9563409E-3	135.6632550E-3	3.7000000E+0
14.1702771E-3	354.5641649E-3	137.3063441E-3	3.8000000E+0
14.3319033E-3	367.1788696E-3	138.7987377E-3	3.9000001E+0
14.5183536E-3	369.6400808E-3	140.5203470E-3	4.0000000E+0
14.7081239E-3	377.4622294E-3	142.2726123E-3	4.0999999E+0
14.8733702E-3	382.6947759E-3	143.7984319E-3	4.2000003E+0
15.0502570E-3	366.7864546E-3	145.4317357E-3	4.3000002E+0
15.2463931E-3	356.6375055E-3	147.2427801E-3	4.4000001E+0
15.4156097E-3	359.0137228E-3	148.8052600E-3	4.5000000E+0
15.5924512E-3	354.0161745E-3	150.4381460E-3	4.5999999E+0
15.7856477E-3	355.2462875E-3	152.2220473E-3	4.7000003E+0
15.9312620E-3	376.5293499E-3	153.5665927E-3	4.8000002E+0
16.1440318E-3	376.3665632E-3	155.5312266E-3	4.9000001E+0
16.3460896E-3	372.7965631E-3	157.3969494E-3	5.0000000E+0
16.4922290E-3	346.8218983E-3	158.7463437E-3	5.0999999E+0
16.6837485E-3	372.5976784E-3	160.5147597E-3	5.2000003E+0
16.8766902E-3	377.5559615E-3	162.2963088E-3	5.3000002E+0
