Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
NaN	NaN	NaN	0.0000000E+0
NaN	NaN	NaN	100.0000015E-3
8.0623743E-3	229.7089015E-3	80.9083501E-3	200.0000030E-3
8.0932060E-3	228.3474082E-3	81.1930374E-3	300.0000119E-3
8.1274013E-3	208.9405864E-3	81.5087842E-3	400.0000060E-3
8.2331969E-3	237.5881088E-3	82.4856591E-3	500.0000000E-3
8.3421013E-3	247.3224516E-3	83.4912401E-3	600.0000238E-3
8.5366179E-3	231.3645587E-3	85.2873306E-3	699.9999881E-3
8.6883008E-3	224.4626930E-3	86.6879110E-3	800.0000119E-3
8.8630781E-3	212.9218553E-3	88.3017369E-3	900.0000358E-3
9.0123800E-3	234.9576991E-3	89.6803325E-3	1.0000000E+0
9.1820625E-3	241.1938046E-3	91.2471144E-3	1.1000000E+0
9.3391933E-3	245.4382052E-3	92.6979989E-3	1.2000000E+0
9.5155192E-3	217.6365928E-3	94.3261237E-3	1.3000001E+0
9.6853257E-3	210.8556745E-3	95.8940508E-3	1.4000000E+0
9.8515099E-3	207.0898331E-3	97.4285312E-3	1.5000000E+0
10.0222890E-3	228.2379277E-3	99.0054389E-3	1.6000000E+0
10.1882079E-3	229.2147510E-3	100.5374692E-3	1.7000000E+0
10.3641713E-3	228.1147622E-3	102.1622462E-3	1.8000001E+0
10.5189138E-3	213.4049332E-3	103.5910788E-3	1.9000000E+0
10.7225950E-3	226.0849682E-3	105.4717918E-3	2.0000000E+0
10.8778136E-3	222.7474181E-3	106.9050193E-3	2.1000001E+0
11.0682783E-3	239.5028616E-3	108.6636963E-3	2.2000000E+0
11.2207807E-3	248.5054535E-3	110.0718440E-3	2.3000000E+0
11.3908386E-3	240.7878128E-3	111.6420923E-3	2.4000001E+0
11.5657221E-3	200.2991655E-3	113.2568984E-3	2.5000000E+0
11.7426810E-3	211.8712111E-3	114.8908676E-3	2.6000001E+0
11.9031692E-3	238.5705083E-3	116.3727536E-3	2.7000000E+0
12.0918452E-3	259.5007510E-3	118.1149137E-3	2.8000000E+0
12.2892019E-3	261.0512223E-3	119.9372292E-3	2.9000001E+0
12.4440076E-3	228.8648045E-3	121.3666447E-3	3.0000000E+0
12.6396504E-3	207.2155210E-3	123.1731343E-3	3.1000001E+0
12.7974337E-3	208.2925862E-3	124.6300438E-3	3.2000000E+0
12.9739932E-3	240.9062894E-3	126.2603248E-3	3.3000000E+0
13.1527252E-3	236.0837995E-3	127.9106665E-3	3.4000001E+0
13.3380191E-3	236.8810767E-3	129.6215981E-3	3.5000000E+0
13.4832138E-3	235.5202567E-3	130.9622696E-3	3.6000001E+0
13.6743230E-3	230.1968451E-3	132.7268974E-3	3.7000000E+0
13.8592238E-3	233.5204430E-3	134.4341995E-3	3.8000000E+0
14.0390893E-3	208.7129027E-3	136.0950075E-3	3.9000001E+0
14.2323607E-3	212.7366196E-3	137.8796000E-3	4.0000000E+0
14.3790777E-3	224.6177061E-3	139.2343280E-3	4.0999999E+0
14.5716385E-3	211.2713072E-3	141.0123592E-3	4.2000003E+0
14.7273442E-3	234.7901152E-3	142.4500847E-3	4.3000002E+0
14.9332298E-3	249.8744392E-3	144.3511525E-3	4.4000001E+0
15.1070949E-3	233.0186506E-3	145.9565548E-3	4.5000000E+0
15.2834532E-3	236.9160605E-3	147.5849788E-3	4.5999999E+0
15.4772005E-3	232.8541978E-3	149.3739663E-3	4.7000003E+0
15.6289577E-3	237.2044113E-3	150.7752327E-3	4.8000002E+0
15.8366450E-3	235.8205697E-3	152.6929361E-3	4.9000001E+0
16.0182680E-3	209.9154134E-3	154.3699722E-3	5.0000000E+0
16.1803221E-3	217.3769378E-3	155.8663171E-3	5.0999999E+0
16.3627591E-3	204.9214760E-3	157.5508689E-3	5.2000003E+0
16.5642029E-3	211.1287979E-3	159.4109227E-3	5.3000002E+0
