Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
NaN	NaN	NaN	0.0000000E+0
NaN	NaN	NaN	100.0000015E-3
277.7413039E-3	-1.1104992E+0	2.5710185E+0	200.0000030E-3
277.7930101E-3	-1.0632261E+0	2.5714959E+0	300.0000119E-3
277.8517066E-3	-1.1203790E+0	2.5720379E+0	400.0000060E-3
278.0112882E-3	-1.0867965E+0	2.5735114E+0	500.0000000E-3
278.1657872E-3	-1.0947009E+0	2.5749380E+0	600.0000238E-3
278.3275486E-3	-1.0889271E+0	2.5764317E+0	699.9999881E-3
278.4841627E-3	-1.1255505E+0	2.5778778E+0	800.0000119E-3
278.6472933E-3	-1.0818563E+0	2.5793841E+0	900.0000358E-3
278.8101234E-3	-1.0868594E+0	2.5808876E+0	1.0000000E+0
279.0070193E-3	-1.1177062E+0	2.5827056E+0	1.1000000E+0
279.1691265E-3	-1.0791645E+0	2.5842025E+0	1.2000000E+0
279.3446284E-3	-1.1241954E+0	2.5858230E+0	1.3000001E+0
279.5195756E-3	-1.0508502E+0	2.5874384E+0	1.4000000E+0
279.6845543E-3	-1.0972802E+0	2.5889617E+0	1.5000000E+0
279.8777826E-3	-1.0748227E+0	2.5907459E+0	1.6000000E+0
280.0621592E-3	-1.0491953E+0	2.5924484E+0	1.7000000E+0
280.2399728E-3	-1.0800754E+0	2.5940902E+0	1.8000001E+0
280.3989734E-3	-1.0280287E+0	2.5955584E+0	1.9000000E+0
280.6115494E-3	-1.1166202E+0	2.5975212E+0	2.0000000E+0
280.7800274E-3	-1.1171645E+0	2.5990769E+0	2.1000001E+0
280.9542769E-3	-1.0723696E+0	2.6006858E+0	2.2000000E+0
281.0933728E-3	-1.0164053E+0	2.6019702E+0	2.3000000E+0
281.3086711E-3	-1.0928316E+0	2.6039582E+0	2.4000001E+0
281.4700918E-3	-1.0785288E+0	2.6054487E+0	2.5000000E+0
281.6787237E-3	-1.0989852E+0	2.6073751E+0	2.6000001E+0
281.8688488E-3	-1.1016703E+0	2.6091306E+0	2.7000000E+0
282.0585091E-3	-1.0538591E+0	2.6108819E+0	2.8000000E+0
282.2243162E-3	-1.0423279E+0	2.6124129E+0	2.9000001E+0
282.3867212E-3	-1.0807595E+0	2.6139125E+0	3.0000000E+0
282.5799948E-3	-1.0875502E+0	2.6156971E+0	3.1000001E+0
282.7648094E-3	-1.1507175E+0	2.6174036E+0	3.2000000E+0
282.9744932E-3	-1.1098454E+0	2.6193397E+0	3.3000000E+0
283.1100625E-3	-1.0918945E+0	2.6205915E+0	3.4000001E+0
283.3227809E-3	-1.1078981E+0	2.6225557E+0	3.5000000E+0
283.4846770E-3	-1.1422279E+0	2.6240506E+0	3.6000001E+0
283.6733155E-3	-1.1453183E+0	2.6257924E+0	3.7000000E+0
283.8812363E-3	-1.1245331E+0	2.6277122E+0	3.8000000E+0
284.0568415E-3	-1.1141090E+0	2.6293337E+0	3.9000001E+0
284.2415410E-3	-1.1487998E+0	2.6310392E+0	4.0000000E+0
284.4102649E-3	-1.1081630E+0	2.6325971E+0	4.0999999E+0
284.5897935E-3	-1.0617221E+0	2.6342548E+0	4.2000003E+0
284.8033890E-3	-1.0976519E+0	2.6362270E+0	4.3000002E+0
284.9782669E-3	-1.1182961E+0	2.6378418E+0	4.4000001E+0
285.1498483E-3	-1.1082371E+0	2.6394261E+0	4.5000000E+0
285.3450386E-3	-1.1076768E+0	2.6412284E+0	4.5999999E+0
285.5376061E-3	-1.0692202E+0	2.6430065E+0	4.7000003E+0
285.7107522E-3	-1.0838883E+0	2.6446053E+0	4.8000002E+0
285.8843636E-3	-1.0999730E+0	2.6462083E+0	4.9000001E+0
286.0752630E-3	-1.0921603E+0	2.6479710E+0	5.0000000E+0
286.2279045E-3	-1.0838959E+0	2.6493805E+0	5.0999999E+0
