angle,B,strength,E_i,v_i,E_f,v_f,id
0.0,0.11085542771385694,0.0,10.364597698849426,[1. 0. 0. 0.],1.0554023011505747,[0. 0. 0. 1.],3->2
0.0,0.03721860930465233,0.0,4.147265032516258,[0. 0. 0. 1.],-5.189088344172086,[0. 1. 0. 0.],2->1
0.0,0.37058529264632317,0.0,-0.5232882441220603,[0. 1. 0. 0.],-9.850135267633817,[0. 0. 0. 1.],2->1
0.0,0.07443721860930466,0.7499999999999999,2.5845300650325163,[0. 0. 0. 1.],-6.751823311655828,[0. 0. 1. 0.],2->0
0.0,0.3329664832416208,1.0,-1.0498011005502752,[0. 1. 0. 0.],-10.370198899449726,[0. 0. 1. 0.],2->0
0.0,0.7411705852926463,0.7499999999999999,-16.08342351175588,[0. 0. 1. 0.],-25.410270535267635,[0. 0. 0. 1.],1->0
0.0015723686954903868,0.11085542771385694,3.960326119626798e-13,10.364593174369121,[9.99999958e-01 2.90949455e-04 8.05389345e-08 3.65569493e-11],1.0554102018138638,[-2.15804489e-10  4.75440583e-07  5.08056840e-04  9.99999871e-01],3->2
0.0015723686954903868,0.03721860930465233,2.2452135557791283e-06,4.147267158250836,[-1.08866131e-11  2.39843879e-08  1.36696627e-04  9.99999991e-01],-5.1890865738701475,[-1.13840531e-04  9.99998757e-01  1.57236407e-03 -2.38921226e-07],2->1
0.0015723686954903868,0.37058529264632317,0.0002206508872362111,-0.5232781647465718,[-6.48158839e-04  9.99998554e-01  1.57236846e-03  2.38136983e-06],-9.849925422200114,[ 1.07107236e-08 -2.35967412e-05  1.34927414e-02  9.99908969e-01],2->1
0.0015723686954903868,0.07443721860930466,0.7499970803317428,2.5845347909134455,[-6.23122482e-11  1.37280622e-07  3.03900571e-04  9.99999954e-01],-6.75182803752574,[-2.86214230e-07  1.57236383e-03 -9.99998718e-01  3.03899979e-04],2->0
0.0015723686954903868,0.3329664832416208,0.9999423602537906,-1.0497915845460413,[-6.11930572e-04  9.99998577e-01  1.57236894e-03  2.76368895e-06],-10.370292896336082,[-6.63834148e-07  1.57232340e-03 -9.99980497e-01  6.04436641e-03],2->0
0.0015723686954903868,0.7411705852926463,0.750000704123498,-16.083376408527826,[-8.39504092e-07  1.57236458e-03 -9.99994176e-01 -3.02899922e-03],-25.41031763850348,[-1.49135733e-09  3.28562644e-06 -3.02899780e-03  9.99995413e-01],1->0
0.0031447373909807737,0.7411705852926463,0.7500028164836846,-16.083235102390187,[-3.35800212e-06  3.14470443e-03 -9.99976706e-01 -6.05786830e-03],-25.41045894475805,[-1.19305255e-08  1.31421606e-05 -6.05785692e-03  9.99981651e-01],1->0
0.0031447373909807737,0.3329664832416208,0.9997695261724938,-1.0497630362401715,[-1.22385915e-03  9.99994306e-01  3.14473934e-03  1.10547829e-05],-10.370574834792071,[-2.65508361e-06  3.14437515e-03 -9.99922017e-01  1.20860896e-02],2->0
0.0031447373909807737,0.07443721860930466,0.74998832153015,2.584548968535984,[-4.98496303e-10  5.49119049e-07  6.07799924e-04  9.99999815e-01],-6.751842214982987,[-1.14484468e-06  3.14469844e-03 -9.99994871e-01  6.07795192e-04],2->0
0.0031447373909807737,0.03721860930465233,8.980700833326508e-06,4.147273535447608,[-8.70927931e-11  9.59371733e-08  2.73392814e-04  9.99999963e-01],-5.189081263026996,[-2.27680134e-04  9.99995029e-01  3.14470037e-03 -9.55675236e-07],2->1
0.0031447373909807737,0.11085542771385694,6.3364277712295535e-12,10.364579600934267,[9.99999831e-01 5.81898592e-04 3.22155622e-07 2.92456096e-10],1.055433903763887,[-1.72642389e-09  1.90174308e-06  1.01611151e-03  9.99999484e-01],3->2
0.0031447373909807737,0.37058529264632317,0.0008810548283291293,-0.523247926389237,[ 1.29631568e-03 -9.99994215e-01 -3.14473551e-03 -9.52549132e-06],-9.849296393970896,[ 8.56132732e-08 -9.43051206e-05  2.69601869e-02  9.99636504e-01],2->1
0.0047171060864711605,0.7411705852926463,0.7500063370496347,-16.08299960398139,[-7.55545132e-06  4.71699486e-03 -9.99947592e-01 -9.08647712e-03],-25.41069444367351,[-4.02636500e-08  2.95685668e-05 -9.08643874e-03  9.99958717e-01],1->0
0.0047171060864711605,0.11085542771385694,3.207737231658641e-11,10.36455697856315,[9.99999619e-01 8.72847094e-04 7.24849717e-07 9.87042150e-10],1.0554734068811091,[-5.82661306e-09  4.27884973e-06  1.52416184e-03  9.99998838e-01],3->2
0.0047171060864711605,0.03721860930465233,2.0206001694362393e-05,4.147284164085691,[-2.93937548e-10  2.15857221e-07  4.10088121e-04  9.99999916e-01],-5.189072411830649,[-3.41517884e-04  9.99988817e-01  4.71698116e-03 -2.15023303e-06],2->1
0.0047171060864711605,0.37058529264632317,0.0019765963815095828,-0.5231975283574526,[ 1.94446853e-03 -9.99986984e-01 -4.71709974e-03 -2.14324005e-05],-9.848249701080329,[ 2.88538585e-07 -2.11880875e-04  4.03773011e-02  9.99184482e-01],2->1
0.0047171060864711605,0.07443721860930466,0.7499737242047163,2.5845725978393856,[-1.68241556e-09  1.23550497e-06  9.11696841e-04  9.99999584e-01],-6.751865843570146,[-2.57585463e-06  4.71697463e-03 -9.99988459e-01  9.11680870e-04],2->0
0.0047171060864711605,0.3329664832416208,0.9994817528488827,-1.0497154547531848,[-1.83578374e-03  9.99987189e-01  4.71711267e-03  2.48733634e-05],-10.371044558348798,[-5.97299025e-06  4.71588421e-03 -9.99824652e-01  1.81225326e-02],2->0
0.006289474781961547,0.11085542771385694,1.0137682733229496e-10,10.364525307286213,[9.99999323e-01 1.16379464e-03 1.28862064e-06 2.33966484e-09],1.0555287109663063,[-1.38110067e-08  7.60666428e-06  2.03220567e-03  9.99997935e-01],3->2
0.006289474781961547,0.03721860930465233,3.59203493453586e-05,4.147299044130273,[-6.96738767e-10  3.83742641e-07  5.46782107e-04  9.99999851e-01],-5.189060020594401,[-4.55352851e-04  9.99980119e-01  6.28917867e-03 -3.82254627e-06],2->1
0.006289474781961547,0.37058529264632317,0.0034996843517534812,-0.523126969496886,[ 2.59261540e-03 -9.99976860e-01 -6.28945973e-03 -3.81021573e-05],-9.846787853649795,[ 6.82603632e-07 -3.75921088e-04  5.37195619e-02  9.98555991e-01],2->1
0.006289474781961547,0.07443721860930466,0.7499532893711246,2.5846056787224003,[-3.98791660e-09  2.19642119e-06  1.21559010e-03  9.99999261e-01],-6.751898922524906,[-4.57918289e-06  6.28916320e-03 -9.99979484e-01  1.21555225e-03],2->0
0.006289474781961547,0.3329664832416208,0.9990794641768281,-1.04964883861927,[-2.44770234e-03  9.99977224e-01  6.28949038e-03  4.42195660e-05],-10.371701806692123,[-1.06162933e-05  6.28658078e-03 -9.99688554e-01  2.41510705e-02],2->0
0.006289474781961547,0.7411705852926463,0.7500112657698064,-16.082669931028576,[-1.34317805e-05  6.28921116e-03 -9.99906836e-01 -1.21146957e-02],-25.41102411799038,[-9.54335468e-08  5.25631198e-05 -1.21146047e-02  9.99926614e-01],1->0
0.007861843477451934,0.7411705852926463,0.7500176025720405,-16.08224610834229,[-2.09868899e-05  7.86132865e-03 -9.99854443e-01 -1.51423940e-02],-25.411447943552826,[-1.86378040e-07  8.21234051e-05 -1.51422163e-02  9.99885347e-01],1->0
0.007861843477451934,0.3329664832416208,0.9985632509717826,-1.049563185786314,[ 3.05961295e-03 -9.99964412e-01 -7.86187392e-03 -6.90935807e-05],-10.372546216360417,[ 1.65832336e-05 -7.85619690e-03  9.99513935e-01 -3.01690970e-02],2->0
0.007861843477451934,0.07443721860930466,0.7499270184510377,2.584648211043286,[-7.78882078e-09  3.43184366e-06  1.51947850e-03  9.99998846e-01],-6.751941450780148,[-7.15474381e-06  7.86123495e-03 -9.99967946e-01  1.51940456e-03],2->0
0.007861843477451934,0.37058529264632317,0.005439899505564538,-0.5230362481915125,[ 3.24075428e-03 -9.99963842e-01 -7.86181407e-03 -5.95348457e-05],-9.844914324218712,[ 1.32987363e-06 -5.85870325e-04  6.69632021e-02  9.97755274e-01],2->1
0.007861843477451934,0.03721860930465233,5.612267049294902e-05,4.147318175532626,[-1.36081266e-09  5.99590785e-07  6.83474334e-04  9.99999766e-01],-5.18904408975686,[-5.69184110e-04  9.99968938e-01  7.86126516e-03 -5.97254731e-06],2->1
0.007861843477451934,0.11085542771385694,2.4749100311192295e-10,10.364484587146041,[9.99998942e-01 1.45474092e-03 2.01346758e-06 4.56968144e-09],1.0555998157405593,[-2.69740593e-08  1.18850520e-05  2.54024082e-03  9.99996774e-01],3->2
0.009434212172942321,0.3329664832416208,0.9979338683624952,-1.049458493615897,[ 3.67151359e-03 -9.99948751e-01 -9.43426476e-03 -9.94956515e-05],-10.37357732171552,[ 2.38715592e-05 -9.42446701e-03  9.99301065e-01 -3.61740296e-02],2->0
0.009434212172942321,0.07443721860930466,0.7498949132718039,2.584700194619802,[-1.34589158e-08  4.94174144e-06  1.82336080e-03  9.99998338e-01],-6.751993426964074,[-1.03024273e-05  9.43316071e-03 -9.99953845e-01  1.82323305e-03],2->0
0.009434212172942321,0.7407703851925963,0.7500253662613567,-16.076125845594582,[-3.02171256e-05  9.43332152e-03 -9.99790201e-01 -1.81814608e-02],-25.395163409135694,[-3.22307397e-07  1.18348805e-04 -1.81811534e-02  9.99834702e-01],1->0
0.009434212172942321,0.03721860930465233,8.081158556130013e-05,4.147341558230091,[-2.35147321e-09  8.63398250e-07  8.20164361e-04  9.99999664e-01],-5.189024619881828,[-6.83010735e-04  9.99955273e-01  9.43321291e-03 -8.60014917e-06],2->1
0.009434212172942321,0.11085542771385694,5.131694249764174e-10,10.364434818197438,[9.99998476e-01 1.74568561e-03 2.89938950e-06 7.89645924e-09],1.0556867208452465,[-4.66099851e-08  1.71138396e-05  3.04826513e-03  9.99995354e-01],3->2
0.009434212172942321,0.37058529264632317,0.007784193444125794,-0.522925362363633,[ 3.88888317e-03 -9.99947932e-01 -9.43416133e-03 -8.57305736e-05],-9.842633507486589,[ 2.29104638e-06 -8.41028940e-04  8.00854315e-02  9.96787649e-01],2->1
0.011006580868432708,0.11085542771385694,9.506485908149207e-10,10.364376000507344,[9.99997926e-01 2.03662840e-03 3.94638513e-06 1.25393781e-08],1.0557894258420435,[-7.40126981e-08  2.32928154e-05  3.55627642e-03  9.99993676e-01],3->2
0.011006580868432708,0.03721860930465233,0.00010998540897162372,4.147369192146097,[-3.73403159e-09  1.17516087e-06  9.56851748e-04  9.99999542e-01],-5.18900161165827,[-7.96831798e-04  9.99939126e-01  1.10049942e-02 -1.17052456e-05],2->1
0.011006580868432708,0.37058529264632317,0.010517131304050091,-0.5227943094739197,[ 4.53700008e-03 -9.99929127e-01 -1.10065001e-02 -1.16689473e-04],-9.839950670437979,[ 3.62516464e-06 -1.14056328e-03  9.30646359e-02  9.95659416e-01],2->1
0.011006580868432708,0.07443721860930466,0.749856976066077,2.5847616292292095,[-2.13719474e-08  6.72607672e-06  2.12723579e-03  9.99997737e-01],-6.752054849400393,[-1.40220988e-05  1.10049113e-02 -9.99937182e-01  2.12703295e-03],2->0
0.011006580868432708,0.3329664832416208,0.9971922324766004,-1.049334758883314,[ 4.28340224e-03 -9.99930241e-01 -1.10066643e-02 -1.35426076e-04],-10.374794556180378,[ 3.24785329e-05 -1.09911286e-02  9.99050273e-01 -4.21633164e-02],2->0
0.011006580868432708,0.7407703851925963,0.7500345257525607,-16.075513421551417,[-4.11281086e-05  1.10051668e-02 -9.99714475e-01 -2.12097277e-02],-25.39577584179681,[-5.11750229e-07  1.61067521e-04 -2.12092396e-02  9.99775046e-01],1->0
0.012578949563923095,0.3329664832416208,0.9963394164486314,-1.0491919777775995,[ 4.89527691e-03 -9.99908882e-01 -1.25790741e-02 -1.76885208e-04],-10.376197253736303,[ 4.24009408e-05 -1.25559227e-02  9.98761945e-01 -4.81344408e-02],2->0
0.012578949563923095,0.7407703851925963,0.7500450940351747,-16.07480690264372,[ 5.37172061e-05 -1.25768392e-02  9.99627122e-01  2.42370833e-02],-25.396482373923448,[-7.63788676e-07  2.10346257e-04 -2.42363549e-02  9.99706234e-01],1->0
0.012578949563923095,0.37058529264632317,0.013621169650922717,-0.5226430865214623,[ 5.18510302e-03 -9.99907428e-01 -1.25788290e-02 -1.52411698e-04],-9.836871894138469,[ 5.38936127e-06 -1.48351751e-03  1.05880549e-01  9.94377749e-01],2->1
0.012578949563923095,0.03721860930465233,0.00014364214948337317,4.1474010771901435,[-5.57379563e-09  1.53487374e-06  1.09353605e-03  9.99999402e-01],-5.188975065900223,[-9.10646375e-04  9.99920497e-01  1.25765813e-02 -1.52877110e-05],2->1
0.012578949563923095,0.11085542771385694,1.6216442214646717e-09,10.364308134154918,[9.99997291e-01 2.32756896e-03 5.15445295e-06 1.87178330e-08],1.0559079302129144,[-1.10475752e-07  3.04217293e-05  4.06427252e-03  9.99991740e-01],3->2
0.012578949563923095,0.07443721860930466,0.7498132094713572,2.5848325146082796,[-3.19016107e-08  8.78480482e-06  2.43110226e-03  9.99997045e-01],-6.752125716108469,[-1.83135994e-05  1.25764576e-02 -9.99917958e-01  2.43079951e-03],2->0
0.014151318259413482,0.11085542771385694,2.5973421052939306e-09,10.364231219231456,[9.99996572e-01 2.61850699e-03 6.52359125e-06 2.66512365e-08],1.0560422333601005,[-1.57292281e-07  3.85002925e-05  4.57225127e-03  9.99989546e-01],3->2
0.014151318259413482,0.03721860930465233,0.0001817795105973252,4.147437213257807,[-7.93606925e-09  1.94253118e-06  1.23021684e-03  9.99999243e-01],-5.188944983546707,[-1.02445354e-03  9.99899388e-01  1.41479466e-02 -1.93474006e-05],2->1
0.014151318259413482,0.37058529264632317,0.01707696011960242,-0.5224716900438271,[ 5.83318996e-03 -9.99882834e-01 -1.41511464e-02 -1.92897430e-04],-9.833404008647816,[ 7.63864086e-06 -1.86882659e-03  1.18514395e-01  9.92950576e-01],2->1
0.014151318259413482,0.07443721860930466,0.7497636165294449,2.584912850453289,[-4.54215422e-08  1.11178742e-05  2.73495898e-03  9.99996260e-01],-6.752206024803609,[-2.31767458e-05  1.41477705e-02 -9.99896176e-01  2.73452796e-03],2->0
0.014151318259413482,0.3329664832416208,0.9953766457844992,-1.049030145901533,[ 5.50713560e-03 -9.99884672e-01 -1.41514954e-02 -2.23873451e-04],-10.37778465066993,[ 5.36351031e-05 -1.41185946e-02  9.98436519e-01 -5.40849273e-02],2->0
0.014151318259413482,0.7407703851925963,0.750057070954433,-16.07400634203531,[ 6.79842050e-05 -1.41483141e-02  9.99528153e-01  2.72633981e-02],-25.397282953755237,[-1.08733168e-06  2.66179841e-04 -2.72623613e-02  9.99628277e-01],1->0
0.01572368695490387,0.33256628314157083,0.9943608985448555,-1.054451088277257,[ 6.11492436e-03 -9.99857634e-01 -1.57239365e-02 -2.76918446e-04],-10.373894324218568,[ 6.61486394e-05 -1.56793389e-02  9.98097584e-01 -5.96269000e-02],2->0
0.01572368695490387,0.11085542771385694,3.958387538599267e-09,10.364145255840459,[9.99995768e-01 2.90944215e-03 8.05379805e-06 3.65590211e-08],1.056192334606112,[-2.15754937e-07  4.75281782e-05  5.08021049e-03  9.99987095e-01],3->2
0.01572368695490387,0.03721860930465233,0.00022439489102009334,4.14747760023075,[-1.08861519e-08  2.39812677e-06  1.36689367e-03  9.99999066e-01],-5.188911365661591,[ 1.13825237e-03 -9.99875800e-01 -1.57190623e-02  2.38841504e-05],2->1
0.01572368695490387,0.3709854927463732,0.021290755730730884,-0.5166783458698083,[ 6.48492488e-03 -9.99855321e-01 -1.57234473e-02 -2.37832655e-04],-9.846121978016509,[ 1.05294010e-05 -2.31814525e-03  1.32422656e-01  9.91190631e-01],2->1
0.01572368695490387,0.07443721860930466,0.7497082006858118,2.5850026364200236,[-6.23053110e-08  1.37252265e-05  3.03880475e-03  9.99995383e-01],-6.752295772897296,[-2.86113303e-05  1.57188208e-02 -9.99871835e-01  3.03821356e-03],2->0
0.01572368695490387,0.7407703851925963,0.7500704563349267,-16.07311179992992,[ 8.39288643e-05 -1.57195670e-02  9.99417577e-01  3.02885429e-02],-25.39817752267873,[-1.49127491e-06  3.28562418e-04 -3.02871210e-02  9.99541186e-01],1->0
0.017296055650394257,0.7407703851925963,0.750085249980597,-16.07212334355307,[ 1.01550915e-04 -1.72905735e-02  9.99295407e-01  3.33123888e-02],-25.39916601524555,[-1.98449912e-06  3.97487452e-04 -3.33104968e-02  9.99444972e-01],1->0
0.017296055650394257,0.33256628314157083,0.9931937726933173,-1.0542512713209042,[ 6.72633985e-03 -9.99827725e-01 -1.72963875e-02 -3.35077105e-04],-10.375835962598249,[ 7.99880500e-05 -1.72371650e-02  9.97704197e-01 -6.54920528e-02],2->0
0.017296055650394257,0.07443721860930466,0.7496469657888901,2.58510187212378,[-8.29264107e-08  1.66067963e-05  3.34263833e-03  9.99994413e-01],-6.752394957497506,[-3.46171209e-05  1.72895796e-02 -9.99844939e-01  3.34185156e-03],2->0
0.017296055650394257,0.3709854927463732,0.025464049053265915,-0.5164664705940796,[ 7.13334045e-03 -9.99824930e-01 -1.72957364e-02 -2.87780023e-04],-9.841852671268928,[ 1.39363841e-05 -2.78890007e-03  1.44761900e-01  9.89462589e-01],2->1
0.017296055650394257,0.03721860930465233,0.00027148538519003457,4.147522237976711,[-1.44893380e-08  2.90165331e-06  1.50356610e-03  9.99998870e-01],-5.188874213433485,[ 1.25204194e-03 -9.99849734e-01 -1.72899010e-02  2.88977770e-05],2->1
0.017296055650394257,0.11085542771385694,5.794873363675397e-09,10.364050244097564,[9.99994879e-01 3.20037414e-03 9.74507116e-06 4.86606421e-08],1.0563582331937207,[-2.87155834e-07  5.75050208e-05  5.58814802e-03  9.99984385e-01],3->2
0.018868424345884642,0.33256628314157083,0.9919221560465886,-1.054032399385484,[ 7.33773334e-03 -9.99794961e-01 -1.88688548e-02 -3.98776983e-04],-10.377958329280164,[ 9.51251843e-05 -1.87921614e-02  9.97275734e-01 -7.13299145e-02],2->0
0.018868424345884642,0.07443721860930466,0.7495799160892792,2.5852105571393738,[-1.07658251e-07  1.97625116e-05  3.64645852e-03  9.99993351e-01],-6.752503575409049,[-4.11938614e-05  1.88600178e-02 -9.99815487e-01  3.64543722e-03],2->0
0.018868424345884642,0.7407703851925963,0.7501014516747325,-16.07104104713202,[ 1.20850061e-04 -1.88613091e-02  9.99161658e-01  3.63348072e-02],-25.400248359192478,[-2.57586854e-06  4.72947729e-04 -3.63323517e-02  9.99339650e-01],1->0
0.018868424345884642,0.03721860930465233,0.00032304778386449667,4.147571126349504,[-1.88109163e-08  3.45310287e-06  1.64023368e-03  9.99998655e-01],-5.188833528175595,[ 1.36582133e-03 -9.99821193e-01 -1.88604349e-02  3.43880780e-05],2->1
0.018868424345884642,0.11085542771385694,8.206326606662666e-09,10.363946184130617,[9.99993905e-01 3.49130264e-03 1.15974081e-05 6.31755798e-08],1.0565399282859378,[-3.72786487e-07  6.84304165e-05  6.09606167e-03  9.99981417e-01],3->2
0.018868424345884642,0.3709854927463732,0.02992666985795573,-0.5162343972993716,[ 7.78173401e-03 -9.99791641e-01 -1.88680096e-02 -3.42485280e-04],-9.837215289333805,[ 1.79843070e-05 -3.29853594e-03  1.56865789e-01  9.87614421e-01],2->1
0.020440793041375027,0.11085542771385694,1.1301693717523124e-08,10.363833076079615,[9.99992847e-01 3.78222732e-03 1.36108063e-05 8.03233423e-08],1.056737418966014,[-4.73937747e-07  8.03039231e-05  6.60394928e-03  9.99978190e-01],3->2
0.020440793041375027,0.03721860930465233,0.00037907857476774656,4.1476242651890365,[-2.39161697e-08  4.05246675e-06  1.77689599e-03  9.99998421e-01],-5.188789311325565,[ 1.47958962e-03 -9.99790177e-01 -2.04306365e-02  4.03548317e-05],2->1
0.020440793041375027,0.3709854927463732,0.03465443615830543,-0.5159821206899914,[ 8.43010357e-03 -9.99755454e-01 -2.04402654e-02 -4.01948699e-04],-9.832219189395579,[ 2.27183675e-05 -3.84565709e-03  1.68722123e-01  9.85656155e-01],2->1
0.020440793041375027,0.07443721860930466,0.7495070562388669,2.5853286910011337,[-1.36874149e-07  2.31922933e-05  3.95026410e-03  9.99992197e-01],-6.75262162313394,[-4.83412713e-05  2.04301064e-02 -9.99783484e-01  3.94896579e-03],2->0
0.020440793041375027,0.33256628314157083,0.9905477882534031,-1.0537944657097034,[ 7.94910280e-03 -9.99759343e-01 -2.04413398e-02 -4.68018706e-04],-10.380260311248785,[ 1.11554678e-04 -2.03440966e-02  9.96812818e-01 -7.71382594e-02],2->0
0.020440793041375027,0.7403701850925464,0.7501191500129234,-16.064258527803396,[ 1.41809365e-04 -2.04317378e-02  9.99015319e-01  3.93816811e-02],-25.384626137272463,[-3.27706460e-06  5.55416000e-04 -3.93785559e-02  9.99224209e-01],1->0
0.022013161736865416,0.33256628314157083,0.9890725278297788,-1.0535374629444936,[ 8.56044621e-03 -9.99720868e-01 -2.20138439e-02 -5.42802952e-04],-10.382740711189259,[ 1.29270772e-04 -2.18927453e-02  9.96316118e-01 -8.29149247e-02],2->0
0.022013161736865416,0.7403701850925464,0.75013818126015,-16.062987964376376,[ 1.64459035e-04 -2.20018559e-02  9.98858293e-01  4.24028412e-02],-25.385896777584005,[-4.09194615e-06  6.43998820e-04 -4.23989394e-02  9.99100553e-01],1->0
0.022013161736865416,0.07443721860930466,0.7494283912898738,2.585456273202908,[-1.70947320e-07  2.68960557e-05  4.25405384e-03  9.99990951e-01],-6.752749096871805,[-5.60590460e-05  2.19998165e-02 -9.99748929e-01  4.25243254e-03],2->0
0.022013161736865416,0.3709854927463732,0.0396229688652436,-0.51570963501019,[ 9.07844711e-03 -9.99716367e-01 -2.20125021e-02 -4.66170571e-04],-9.826874105343142,[ 2.81810608e-05 -4.42883046e-03  1.80320515e-01  9.83597934e-01],2->1
0.022013161736865416,0.03721860930465233,0.0004395739432997505,4.147681654321284,[-2.98703739e-08  4.69973551e-06  1.91355258e-03  9.99998169e-01],-5.18874156444531,[ 1.59334588e-03 -9.99756689e-01 -2.20004783e-02  4.67977974e-05],2->1
0.022013161736865416,0.11085542771385694,1.5199324414742122e-08,10.363710920096752,[9.99991705e-01 4.07314788e-03 1.57852629e-05 1.00323468e-07],1.0569507042374116,[-5.91899751e-07  9.31250603e-05  7.11180867e-03  9.99974706e-01],3->2
0.023585530432355804,0.11085542771385694,2.002695413759756e-08,10.363579716346386,[9.99990477e-01 4.36406399e-03 1.81207746e-05 1.23395527e-07],1.0571797830237943,[-7.27961854e-07  1.06893309e-04  7.61963767e-03  9.99970964e-01],3->2
0.023585530432355804,0.03721860930465233,0.0005045297733052194,4.147743293558319,[-3.67387979e-08  5.39489894e-06  2.05020301e-03  9.99997898e-01],-5.188690289220828,[ 1.70708920e-03 -9.99720732e-01 -2.35699328e-02  5.37167152e-05],2->1
0.023585530432355804,0.37138569284642325,0.04567062461891649,-0.5098144542769208,[ 9.73225590e-03 -9.99674327e-01 -2.35847055e-02 -5.34447361e-04],-9.83748669887511,[ 3.47340865e-05 -5.09373130e-03  1.93688701e-01  9.81049815e-01],2->1
0.023585530432355804,0.07443721860930466,0.7493439266938106,2.585593303198073,[-2.10250873e-07  3.08737059e-05  4.55782654e-03  9.99989613e-01],-6.752885992520353,[-6.43468566e-05  2.35691190e-02 -9.99711827e-01  4.55583274e-03],2->0
0.023585530432355804,0.3321660830415208,0.9876174462563507,-1.0588639994552567,[ 9.16567707e-03 -9.99679590e-01 -2.35863912e-02 -6.24324579e-04],-10.379664680784519,[ 1.48209095e-04 -2.34393244e-02  9.95835898e-01 -8.80990342e-02],2->0
0.023585530432355804,0.7403701850925464,0.7501586208317572,-16.06162376437103,[ 1.88784545e-04 -2.35716300e-02  9.98689725e-01  4.54221861e-02],-25.387261072833013,[-5.03155720e-06  7.39096742e-04 -4.54173890e-02  9.98967825e-01],1->0
0.02515789912784619,0.7403701850925464,0.7501804684281542,-16.060166029999454,[ 2.14785488e-04 -2.51410360e-02  9.98509634e-01  4.84395885e-02],-25.38871892351927,[-6.10468709e-06  8.40699848e-04 -4.84337692e-02  9.98826043e-01],1->0
0.02515789912784619,0.3321660830415208,0.9859617254976278,-1.0585690286053422,[ 9.77655669e-03 -9.99635405e-01 -2.51589425e-02 -7.10360803e-04],-10.382480325837957,[ 1.68473102e-04 -2.49810460e-02  9.95280197e-01 -9.37723171e-02],2->0
0.02515789912784619,0.07443721860930466,0.74925366830036,2.5857397803995266,[-2.55157797e-07  3.51251445e-05  4.86158096e-03  9.99988182e-01],-6.753032305675812,[-7.32043502e-05  2.51379853e-02 -9.99672179e-01  4.85916167e-03],2->0
0.02515789912784619,0.11085542771385694,2.5921685109083574e-08,10.363439465005051,[9.99989165e-01 4.65497533e-03 2.06173382e-05 1.49759126e-07],1.0574246541690113,[-8.83412571e-07  1.21608112e-04  8.12743410e-03  9.99966964e-01],3->2
0.02515789912784619,0.03721860930465233,0.0005739416479028226,4.147809182698286,[-4.45867025e-08  6.13794607e-06  2.18684684e-03  9.99997609e-01],-5.188635487461987,[ 1.82081865e-03 -9.99682306e-01 -2.51389726e-02  6.11113062e-05],2->1
0.02515789912784619,0.37138569284642325,0.05113580903064729,-0.5095013554544909,[ 1.03809076e-02 -9.99629430e-01 -2.51568971e-02 -6.08090069e-04],-9.831413182571124,[ 4.18301908e-05 -5.74981356e-03  2.04831720e-01  9.78780315e-01],2->1
0.026730267823336575,0.3321660830415208,0.9842120396356809,-1.058254975491329,[ 1.03874042e-02 -9.99588358e-01 -2.67315178e-02 -8.01952572e-04],-10.385469323787122,[ 1.90004203e-04 -2.65188822e-02  9.94693254e-01 -9.94084652e-02],2->0
0.026730267823336575,0.7399699849924963,0.7502038758437433,-16.053004669704848,[ 2.42432932e-04 -2.67100233e-02  9.98316287e-01  5.14889104e-02],-25.373475622107012,[-7.32643581e-06  9.49618944e-04 -5.14819238e-02  9.98673475e-01],1->0
0.026730267823336575,0.37138569284642325,0.05676948822034053,-0.5091680162792772,[ 1.10295272e-02 -9.99581630e-01 -2.67290647e-02 -6.86485970e-04],-9.825019481934378,[ 4.97716801e-05 -6.43761652e-03  2.15688773e-01  9.76440939e-01],2->1
0.026730267823336575,0.03721860930465233,0.0006478048503741034,4.147879321525423,[-5.34793402e-08  6.92886520e-06  2.32348363e-03  9.99997301e-01],-5.188577161102318,[ 1.93453333e-03 -9.99641415e-01 -2.67075702e-02  6.89812725e-05],2->1
0.026730267823336575,0.11085542771385694,3.302996601281833e-08,10.363290166261443,[9.99987769e-01 4.94588160e-03 2.32749501e-05 1.79633909e-07],1.0576853164370754,[-1.05953952e-06  1.37268875e-04  8.63519579e-03  9.99962707e-01],3->2
0.026730267823336575,0.07443721860930466,0.7491576223561709,2.5858957041797015,[-3.06040955e-07  3.96502650e-05  5.16531591e-03  9.99986659e-01],-6.753188031633503,[-8.26311499e-05  2.67063864e-02 -9.99629987e-01  5.16241461e-03],2->0
0.028302636518826963,0.11085542771385694,4.150757028751196e-08,10.363131820316461,[9.99986288e-01 5.23678247e-03 2.60936064e-05 2.13239559e-07],1.0579617685121432,[-1.25762937e-06  1.53874964e-04  9.14292055e-03  9.99958191e-01],3->2
0.028302636518826963,0.03721860930465233,0.0007261143651118076,4.147953709810047,[-6.34819547e-08  7.76764385e-06  2.46011294e-03  9.99996974e-01],-5.188515312198825,[ 2.04823231e-03 -9.99598061e-01 -2.82756983e-02  7.73262971e-05],2->1
0.028302636518826963,0.37138569284642325,0.06254843529514668,-0.5088144291738161,[ 1.16781127e-02 -9.99530926e-01 -2.83012069e-02 -7.69635444e-04],-9.818316352130127,[ 5.85904574e-05 -7.15565525e-03  2.26256289e-01  9.74041521e-01],2->1
